tt,opt,tree,gap,verdict,t_sec
2623746867,4,4,0,gap0,2.01
4210736875,4,4,0,gap0,2.58
1785348032,5,5,0,gap0,5.60
1761657600,4,4,0,gap0,2.40
1153135755,5,5,0,gap0,5.40
1879048095,5,5,0,gap0,8.10
1263252555,4,4,0,gap0,2.07
2274199335,5,5,0,gap0,14.81
3773886704,4,4,0,gap0,1.90
2845467990,5,5,0,gap0,7.40
2861673053,5,5,0,gap0,23.40
4187986329,4,4,0,gap0,2.30
922746678,4,4,0,gap0,1.98
4110481664,4,4,0,gap0,2.41
1704618645,5,5,0,gap0,5.01
1771490355,4,4,0,gap0,2.01
1048597,5,5,0,gap0,8.20
2624349075,4,4,0,gap0,2.10
1310785,4,4,0,gap0,2.28
100663305,5,5,0,gap0,12.51
2149582850,4,4,0,gap0,1.72
2576809983,4,4,0,gap0,1.90
2573625702,4,4,0,gap0,2.02
2593826202,5,5,0,gap0,5.98
306742305,5,5,0,gap0,10.50
2573636454,5,5,0,gap0,8.40
2857747260,5,5,0,gap0,5.80
3275549630,4,4,0,gap0,2.01
4037033000,4,4,0,gap0,2.00
9830570,4,4,0,gap0,1.91
3422590464,4,4,0,gap0,1.90
1621034745,4,4,0,gap0,2.21
1872755190,5,5,0,gap0,9.19
3149597627,4,4,0,gap0,2.00
2317361290,4,4,0,gap0,1.90
3191938785,5,5,0,gap0,10.80
1627389792,4,4,0,gap0,1.89
1704603696,4,4,0,gap0,2.00
3231002725,4,4,0,gap0,1.62
3582001151,5,5,0,gap0,6.29
4244164495,4,4,0,gap0,2.19
3756249075,5,5,0,gap0,9.11
2149593540,6,6,0,gap0,28.49
4160618495,4,4,0,gap0,1.90
2150244490,4,4,0,gap0,2.50
3950903295,5,5,0,gap0,6.60
1213860879,4,4,0,gap0,1.80
1774429455,4,4,0,gap0,1.90
1209152460,5,5,0,gap0,7.61
1668062355,5,5,0,gap0,4.71
2791991974,4,4,0,gap0,2.31
340807700,4,4,0,gap0,1.90
1943850035,5,5,0,gap0,6.70
1429995580,5,5,0,gap0,8.48
110102880,5,5,0,gap0,5.51
959854134,4,4,0,gap0,2.08
1210126980,5,5,0,gap0,8.21
2573822361,4,4,0,gap0,2.00
3830324145,5,5,0,gap0,5.59
1210139665,5,5,0,gap0,11.21
862139190,4,4,0,gap0,2.00
8207360,5,5,0,gap0,9.18
2227175424,4,4,0,gap0,1.99
1010576850,5,5,0,gap0,5.79
2404353867,5,5,0,gap0,7.69
3076171080,5,5,0,gap0,21.71
3732663735,4,4,0,gap0,2.29
1788193386,6,6,0,gap0,27.20
3955145710,4,4,0,gap0,1.82
4282122171,4,4,0,gap0,2.69
770711280,4,4,0,gap0,2.00
1007457798,5,5,0,gap0,8.71
2785826556,5,5,0,gap0,6.98
2593565033,5,5,0,gap0,6.91
2505403050,4,4,0,gap0,2.39
554861640,4,4,0,gap0,2.39
180751052,5,5,0,gap0,10.21
1431992187,4,4,0,gap0,1.83
340847535,4,4,0,gap0,2.41
3427040324,5,5,0,gap0,11.89
16778240,4,4,0,gap0,1.91
251677508,4,4,0,gap0,1.99
2526436005,5,5,0,gap0,5.00
866333523,5,5,0,gap0,9.60
1921879410,5,5,0,gap0,3.30
1878446076,4,4,0,gap0,1.71
2502993411,5,5,0,gap0,8.51
2000141307,4,4,0,gap0,2.30
4292804589,4,4,0,gap0,1.72
151430060,5,5,0,gap0,8.31
976603845,5,5,0,gap0,8.50
1069547391,4,4,0,gap0,2.18
3638034431,5,5,0,gap0,9.80
4241485263,4,4,0,gap0,2.41
2948244754,6,6,0,gap0,35.82
2014252920,4,4,0,gap0,2.58
1516634112,5,5,0,gap0,8.70
2479240038,5,5,0,gap0,5.61
2846271145,4,4,0,gap0,2.00
1313574279,5,5,0,gap0,9.30
4294377327,4,4,0,gap0,1.91
22950,4,4,0,gap0,2.41
4160486910,4,4,0,gap0,1.71
3291545600,4,4,0,gap0,2.08
2470001043,4,4,0,gap0,2.10
2103410165,5,5,0,gap0,4.80
1509139980,4,4,0,gap0,1.70
2668034400,5,5,0,gap0,11.10
1431664599,4,4,0,gap0,2.89
2415919103,4,4,0,gap0,2.00
3284349849,5,5,0,gap0,5.59
2527773695,4,4,0,gap0,2.10
53478168,6,6,0,gap0,32.91
1842778665,6,6,0,gap0,23.61
825434883,5,5,0,gap0,10.19
1449485654,4,4,0,gap0,1.70
1784240805,6,6,0,gap0,32.98
4027546755,5,5,0,gap0,7.12
4325466,5,5,0,gap0,7.01
2079539007,4,4,0,gap0,2.79
2791675497,6,6,0,gap0,36.91
2219314368,4,4,0,gap0,2.38
3893850510,6,6,0,gap0,44.51
3432238131,4,4,0,gap0,1.91
1509906777,4,4,0,gap0,2.50
3706506702,4,4,0,gap0,1.81
2522179925,4,4,0,gap0,2.00
1777205115,5,5,0,gap0,5.90
3459988430,4,4,0,gap0,1.80
1879023615,4,4,0,gap0,1.91
4284874582,4,4,0,gap0,2.80
1762594662,6,6,0,gap0,42.49
6889833,5,5,0,gap0,13.18
939801600,5,5,0,gap0,15.50
3980376015,5,5,0,gap0,7.82
2579732028,6,6,0,gap0,22.09
1109661825,5,5,0,gap0,8.62
1179681,4,4,0,gap0,1.70
3085781010,4,4,0,gap0,1.98
2930376704,4,4,0,gap0,2.32
1708104240,4,4,0,gap0,2.11
4178550768,5,5,0,gap0,12.62
4214963195,5,5,0,gap0,5.89
3988240365,4,4,0,gap0,1.62
4026400479,5,5,0,gap0,6.39
3211460,4,4,0,gap0,1.90
1439039439,5,5,0,gap0,10.60
3322886415,5,5,0,gap0,13.71
1267184760,4,4,0,gap0,1.90
4294962110,4,4,0,gap0,1.71
912523263,4,4,0,gap0,1.90
151981071,4,4,0,gap0,1.90
2857724245,4,4,0,gap0,2.00
1778346345,4,4,0,gap0,1.80
866503845,5,5,0,gap0,5.49
3973906431,4,4,0,gap0,1.79
4216278015,5,5,0,gap0,12.19
1169835195,4,4,0,gap0,2.10
4144529280,4,4,0,gap0,2.30
4260823039,6,6,0,gap0,21.19
4227857910,6,6,0,gap0,38.28
3676601985,5,5,0,gap0,18.00
89142883,4,4,0,gap0,1.80
869058105,4,4,0,gap0,1.82
1771480485,4,4,0,gap0,1.71
1145327684,5,5,0,gap0,11.00
3034661905,4,4,0,gap0,1.49
1014447291,5,5,0,gap0,9.39
4278190079,4,4,0,gap0,1.91
152569380,5,5,0,gap0,11.62
2781633075,5,5,0,gap0,8.61
212267865,4,4,0,gap0,1.78
1019439510,4,4,0,gap0,1.80
1357959344,5,5,0,gap0,11.58
805528918,4,4,0,gap0,2.12
915655020,5,5,0,gap0,5.41
395535,5,5,0,gap0,12.88
4027541094,5,5,0,gap0,7.49
8094975,5,5,0,gap0,7.80
2775143833,4,4,0,gap0,2.10
1448715945,5,5,0,gap0,6.19
909756105,5,5,0,gap0,7.42
555880977,4,4,0,gap0,1.72
181209605,5,5,0,gap0,6.89
38400,4,4,0,gap0,1.92
3024374596,4,4,0,gap0,1.91
4278189055,4,4,0,gap0,2.11
16777095,5,5,0,gap0,11.28
858993978,5,5,0,gap0,7.71
2219311104,4,4,0,gap0,1.79
2163673215,5,5,0,gap0,11.70
1320229860,5,5,0,gap0,5.01
1056781311,5,5,0,gap0,9.41
4227466245,4,4,0,gap0,1.81
1019420385,4,4,0,gap0,1.70
4227728385,4,4,0,gap0,2.01
1356615885,5,5,0,gap0,8.80
183861885,4,4,0,gap0,1.92
1604296800,4,4,0,gap0,2.41
1510909197,5,5,0,gap0,15.58
2145375605,4,4,0,gap0,2.30
3325624320,4,4,0,gap0,1.90
2356350195,4,4,0,gap0,1.91
3435986927,4,4,0,gap0,2.52
106956112,4,4,0,gap0,1.79
2185298115,4,4,0,gap0,1.71
2505467225,5,5,0,gap0,7.91
631329306,5,5,0,gap0,9.41
4278228480,4,4,0,gap0,2.22
3422774953,5,5,0,gap0,10.41
2147487744,5,5,0,gap0,5.31
4093427695,5,5,0,gap0,5.22
756998610,5,5,0,gap0,5.49
2000149965,4,4,0,gap0,1.81
966328320,4,4,0,gap0,1.89
1543224251,6,6,0,gap0,29.40
4028501985,4,4,0,gap0,1.79
1788520105,4,4,0,gap0,1.81
1774990131,4,4,0,gap0,1.81
4282182525,5,5,0,gap0,7.71
4294934677,5,5,0,gap0,12.28
568201965,4,4,0,gap0,1.90
3279436935,5,5,0,gap0,5.00
4283826345,4,4,0,gap0,1.60
1549446309,5,6,1,gap1,35.20
3382494012,4,4,0,gap0,1.92
4258193388,4,4,0,gap0,1.98
3788690145,4,4,0,gap0,1.80
2476502115,5,5,0,gap0,5.11
2469618483,4,4,0,gap0,1.98
2297989263,4,4,0,gap0,2.00
4227661051,5,5,0,gap0,7.70
2506774950,4,4,0,gap0,1.90
4033478502,4,4,0,gap0,1.90
1791006015,4,4,0,gap0,1.40
2723743987,6,6,0,gap0,30.39
1260261135,4,4,0,gap0,1.91
4188009279,4,4,0,gap0,1.71
2818744840,4,4,0,gap0,1.79
2857784745,4,4,0,gap0,2.46
3693333810,4,4,0,gap0,3.02
2477878350,5,5,0,gap0,12.06
1790984042,6,6,0,gap0,26.51
2509924965,5,5,0,gap0,5.39
196617,4,4,0,gap0,1.80
3085778895,4,4,0,gap0,1.89
267421620,5,5,0,gap0,6.11
1761607680,4,4,0,gap0,2.19
84478213,4,4,0,gap0,2.92
2146951165,4,4,0,gap0,3.47
2859029845,4,4,0,gap0,2.69
4294948845,4,4,0,gap0,2.50
1010015283,4,4,0,gap0,3.01
12583044,4,4,0,gap0,3.01
2779092645,4,4,0,gap0,1.90
1768319385,5,5,0,gap0,5.18
1931719443,5,5,0,gap0,9.30
337908002,5,5,0,gap0,7.60
1609916409,5,5,0,gap0,8.41
518921758,4,4,0,gap0,1.51
3622552515,4,4,0,gap0,1.89
4294901939,4,4,0,gap0,2.38
3084840315,5,5,0,gap0,6.91
618365310,5,5,0,gap0,13.81
603988224,5,5,0,gap0,13.71
822658050,5,5,0,gap0,7.59
4175073197,5,5,0,gap0,7.30
1270133940,4,4,0,gap0,1.90
2593761706,4,4,0,gap0,1.90
1789552298,4,4,0,gap0,2.21
1621096710,5,5,0,gap0,5.39
2566916352,4,4,0,gap0,1.79
2522503770,4,4,0,gap0,1.96
2859029910,4,4,0,gap0,1.77
4294929646,5,5,0,gap0,12.61
4143319542,4,4,0,gap0,1.91
859425990,4,4,0,gap0,1.98
3435737907,4,4,0,gap0,2.40
1761607785,4,4,0,gap0,2.00
6899745,5,5,0,gap0,10.90
555819486,4,4,0,gap0,1.80
2861995690,4,4,0,gap0,1.80
4294949755,4,4,0,gap0,1.79
3426300870,4,4,0,gap0,2.21
1515870870,4,4,0,gap0,1.79
1431650240,5,5,0,gap0,6.10
4137656310,5,5,0,gap0,7.91
4294928022,4,4,0,gap0,1.61
151389705,4,4,0,gap0,1.88
2158673813,5,5,0,gap0,11.21
2947507100,4,4,0,gap0,1.88
1091174400,5,5,0,gap0,16.20
4032442522,4,4,0,gap0,1.90
3337959690,4,4,0,gap0,1.80
4294912791,6,6,0,gap0,39.10
2624154774,6,6,0,gap0,34.31
4161269775,4,4,0,gap0,1.89
2526451365,4,4,0,gap0,1.80
3275308230,5,5,0,gap0,6.20
2475922380,4,4,0,gap0,1.99
2025124080,4,4,0,gap0,1.99
3459330510,4,4,0,gap0,2.10
3422603264,4,4,0,gap0,2.11
1283465235,5,5,0,gap0,8.32
3020920335,5,5,0,gap0,10.52
2078207415,5,5,0,gap0,6.89
3081109503,4,4,0,gap0,2.41
2570279439,6,6,0,gap0,23.70
1765605375,4,4,0,gap0,2.29
3422602762,4,4,0,gap0,2.30
268500992,4,4,0,gap0,1.62
4278222975,4,4,0,gap0,2.42
2143278570,4,4,0,gap0,2.00
1772459685,4,4,0,gap0,1.71
4026408945,4,4,0,gap0,1.81
17042955,4,4,0,gap0,2.40
3740192716,5,5,0,gap0,8.90
2863290710,4,4,0,gap0,2.08
1556464988,5,5,0,gap0,7.81
4294963167,4,4,0,gap0,2.01
1762613820,5,5,0,gap0,11.81
1074005056,4,4,0,gap0,1.80
1261251915,5,5,0,gap0,11.20
4227854318,5,5,0,gap0,13.08
134349825,4,4,0,gap0,1.62
3189015080,5,5,0,gap0,12.72
4278197730,5,5,0,gap0,8.99
3052382205,5,5,0,gap0,13.21
3385642182,5,5,0,gap0,10.50
1895362800,5,5,0,gap0,8.41
1082132997,6,6,0,gap0,34.68
13161,4,4,0,gap0,2.30
1315352985,5,5,0,gap0,5.89
2855492147,5,5,0,gap0,5.89
4896,4,4,0,gap0,2.31
1617298944,4,4,0,gap0,1.80
2590336357,4,4,0,gap0,1.80
3429643155,4,4,0,gap0,2.60
406980105,6,6,0,gap0,48.11
4227332091,4,4,0,gap0,1.92
1216025310,5,5,0,gap0,5.79
1778384745,4,4,0,gap0,1.70
286330949,5,5,0,gap0,10.50
2522519893,4,4,0,gap0,1.92
4294913415,4,4,0,gap0,2.29
2516582400,4,4,0,gap0,1.71
806363184,5,5,0,gap0,8.21
2223261828,4,4,0,gap0,2.10
185011971,4,4,0,gap0,2.30
517132830,5,5,0,gap0,4.81
3024814080,4,4,0,gap0,1.80
176,4,4,0,gap0,2.22
2694619235,5,5,0,gap0,7.20
3807383311,5,5,0,gap0,10.10
54709401,6,6,0,gap0,32.79
2516544000,4,4,0,gap0,1.80
1059049295,4,4,0,gap0,2.08
110101920,5,5,0,gap0,8.52
4294374908,5,5,0,gap0,13.49
862338927,4,4,0,gap0,2.00
335811600,5,5,0,gap0,10.89
553713630,5,5,0,gap0,7.21
4143554415,5,5,0,gap0,5.71
4127787510,4,4,0,gap0,1.82
4280164095,4,4,0,gap0,2.70
71319556,4,4,0,gap0,1.90
4294901502,4,4,0,gap0,2.00
56032425,4,4,0,gap0,1.79
4227269640,4,4,0,gap0,1.80
4286447445,4,4,0,gap0,1.81
177934287,5,6,1,gap1,28.40
2846271913,4,4,0,gap0,2.00
2029060095,4,4,0,gap0,2.49
57520,4,4,0,gap0,1.72
3977384685,4,4,0,gap0,1.72
3425922195,4,4,0,gap0,1.92
4022321135,4,4,0,gap0,1.81
2852176745,5,5,0,gap0,10.59
442164645,5,5,0,gap0,6.99
2526439062,4,4,0,gap0,1.81
4160454591,4,4,0,gap0,1.80
1420339284,4,4,0,gap0,2.20
3078307827,4,4,0,gap0,1.80
3588945402,4,4,0,gap0,1.71
2526455190,4,4,0,gap0,2.41
2852149747,4,4,0,gap0,1.61
10826661,5,5,0,gap0,6.82
1720752480,5,5,0,gap0,5.78
2017232835,4,4,0,gap0,1.98
1437161130,5,5,0,gap0,6.20
52506642,4,4,0,gap0,1.82
267423753,5,5,0,gap0,9.72
36864,4,4,0,gap0,1.61
4261412607,4,4,0,gap0,1.61
1775424105,6,6,0,gap0,25.09
1721145753,4,4,0,gap0,2.29
1010592060,4,4,0,gap0,1.99
2523332607,4,4,0,gap0,2.00
685234215,5,5,0,gap0,5.91
1210140690,5,5,0,gap0,6.38
1600101475,5,5,0,gap0,7.60
16712190,4,4,0,gap0,1.81
3284340645,5,5,0,gap0,5.80
4042750079,5,,-1,inconclusive,40.89
969328326,4,4,0,gap0,1.69
2281666815,4,4,0,gap0,1.80
2129127294,5,5,0,gap0,11.40
4294962396,4,4,0,gap0,2.19
2223523976,4,4,0,gap0,1.90
1099087485,4,4,0,gap0,1.89
4042911984,4,4,0,gap0,2.11
34079745,5,5,0,gap0,8.29
54,4,4,0,gap0,2.79
1520786025,4,4,0,gap0,1.70
4292870015,4,4,0,gap0,1.88
1010013849,4,4,0,gap0,1.69
2859095381,4,4,0,gap0,1.71
3956784765,4,4,0,gap0,1.81
1264235685,4,4,0,gap0,1.69
303211809,5,5,0,gap0,9.00
2344103650,5,5,0,gap0,6.50
1214849280,5,5,0,gap0,5.51
554796100,4,4,0,gap0,1.68
4294909455,4,4,0,gap0,2.20
1473607005,5,5,0,gap0,9.49
1436984917,4,4,0,gap0,2.00
2779092585,4,4,0,gap0,1.79
4275240,5,5,0,gap0,7.31
4178157456,5,5,0,gap0,7.10
2155826355,4,4,0,gap0,1.70
3293330355,4,4,0,gap0,1.69
3229888545,4,4,0,gap0,1.91
814755936,4,4,0,gap0,2.20
2182354050,5,5,0,gap0,7.20
3185311743,5,5,0,gap0,7.81
1767532905,4,4,0,gap0,1.51
2590681510,4,4,0,gap0,1.81
4285771759,5,5,0,gap0,10.79
1091863170,5,5,0,gap0,9.00
4037395350,4,4,0,gap0,1.81
48660,5,5,0,gap0,7.70
2863027545,4,4,0,gap0,1.80
2674896815,4,4,0,gap0,2.02
3726723255,6,6,0,gap0,31.90
4278194025,5,5,0,gap0,13.21
2108326485,5,5,0,gap0,5.30
2723228181,4,4,0,gap0,2.00
260540175,4,4,0,gap0,1.80
2590402202,5,5,0,gap0,6.30
4277664765,5,5,0,gap0,5.89
4281847295,5,5,0,gap0,7.20
2724067080,5,5,0,gap0,5.51
4160617470,4,4,0,gap0,2.09
756948525,4,4,0,gap0,1.89
3774938880,4,4,0,gap0,2.11
818987120,5,5,0,gap0,6.82
116984310,4,4,0,gap0,1.99
2532338160,4,4,0,gap0,1.99
1945354047,4,4,0,gap0,2.10
4200593055,5,5,0,gap0,6.09
3401929635,6,6,0,gap0,36.89
862178460,4,4,0,gap0,1.79
8650824,4,4,0,gap0,2.30
3045423690,5,6,1,gap1,28.81
2689626015,5,5,0,gap0,6.40
2845464165,4,4,0,gap0,1.78
2785013179,5,5,0,gap0,13.18
17825792,4,4,0,gap0,1.80
134530248,4,4,0,gap0,2.71
1718195865,5,5,0,gap0,5.29
3887979390,5,5,0,gap0,7.70
2222695770,4,4,0,gap0,1.71
1091850245,4,4,0,gap0,1.78
97057284,5,5,0,gap0,6.52
3732668415,4,4,0,gap0,1.71
3024860280,5,5,0,gap0,10.70
4294924950,4,4,0,gap0,1.89
1782535683,6,6,0,gap0,29.29
2861979030,5,5,0,gap0,5.40
989447673,6,,-1,inconclusive,41.31
4026531823,4,4,0,gap0,2.09
622175573,5,5,0,gap0,6.99
2183659690,4,4,0,gap0,1.88
2265911175,4,4,0,gap0,1.79
1320258930,5,5,0,gap0,6.60
3777834465,5,5,0,gap0,5.41
2780079585,4,4,0,gap0,1.98
1764988620,4,4,0,gap0,1.80
4031451060,4,4,0,gap0,1.51
33488385,4,4,0,gap0,1.80
3010687923,4,4,0,gap0,1.80
1276318540,4,4,0,gap0,1.92
1216657275,4,4,0,gap0,1.91
2475922227,4,4,0,gap0,1.89
3382496316,6,6,0,gap0,40.81
3744407760,4,4,0,gap0,1.90
4294572543,4,4,0,gap0,2.20
4036427673,4,4,0,gap0,2.18
174088202,5,5,0,gap0,7.42
1774437315,4,4,0,gap0,2.08
3611094015,5,5,0,gap0,8.31
1724672460,4,4,0,gap0,2.10
3078352350,4,4,0,gap0,1.90
144867370,4,4,0,gap0,2.30
10047641,5,5,0,gap0,12.09
32640,4,4,0,gap0,2.12
2576783001,4,4,0,gap0,1.88
3385247433,4,4,0,gap0,1.70
3378734025,5,5,0,gap0,5.79
33090,5,5,0,gap0,6.91
340789920,5,5,0,gap0,5.29
3432815052,5,5,0,gap0,7.29
3619585470,5,5,0,gap0,6.80
1082917068,4,4,0,gap0,2.18
1728049407,5,5,0,gap0,6.01
1526357626,6,6,0,gap0,33.09
3459318525,5,5,0,gap0,6.70
9830400,4,4,0,gap0,2.01
1687683072,5,5,0,gap0,7.49
2522503785,5,5,0,gap0,14.21
166725360,5,5,0,gap0,6.01
1430039235,5,5,0,gap0,5.30
218959375,5,5,0,gap0,9.71
50050,4,4,0,gap0,1.89
2863301160,4,4,0,gap0,1.79
3425932905,4,4,0,gap0,1.91
4113954297,5,5,0,gap0,5.69
4111136571,4,4,0,gap0,2.19
3199134715,5,5,0,gap0,8.50
4294915891,4,4,0,gap0,2.40
350945535,4,4,0,gap0,2.10
1320268110,5,5,0,gap0,4.39
4126506485,4,4,0,gap0,1.90
3019960320,4,4,0,gap0,1.90
3185305470,5,5,0,gap0,5.40
3352525885,5,5,0,gap0,6.60
1193090333,5,5,0,gap0,9.42
2769462600,5,5,0,gap0,6.02
769466094,4,4,0,gap0,1.50
2577046169,4,4,0,gap0,2.10
504357360,4,4,0,gap0,1.80
3797275050,5,6,1,gap1,29.10
3360474252,5,5,0,gap0,9.00
4059307855,4,4,0,gap0,2.02
2863325742,5,5,0,gap0,6.82
2423193855,4,4,0,gap0,1.68
3023260620,5,5,0,gap0,5.60
1583242842,5,5,0,gap0,11.98
2773837205,4,4,0,gap0,2.51
3342354,4,4,0,gap0,1.88
2025120210,5,5,0,gap0,6.50
2774173764,5,5,0,gap0,6.59
16744575,4,4,0,gap0,1.88
3480207456,5,5,0,gap0,4.91
3078352251,5,5,0,gap0,7.10
868863030,4,4,0,gap0,1.60
4177263608,5,5,0,gap0,8.41
3182950905,6,,-1,inconclusive,44.79
3335089308,4,4,0,gap0,1.91
4293918585,6,6,0,gap0,36.51
662165640,5,5,0,gap0,5.69
3931987434,5,5,0,gap0,11.10
3271584000,4,4,0,gap0,1.88
2527767190,4,4,0,gap0,1.89
1270106955,4,4,0,gap0,1.71
1717213605,5,5,0,gap0,4.71
655350000,5,5,0,gap0,5.30
1771499535,4,4,0,gap0,1.79
2857739865,4,4,0,gap0,1.80
8437952,4,4,0,gap0,1.79
963406905,5,5,0,gap0,6.12
1721342304,6,6,0,gap0,24.58
306726930,4,4,0,gap0,1.81
1437255369,5,5,0,gap0,5.70
3280419885,4,4,0,gap0,2.00
3796315764,6,6,0,gap0,41.00
4008557495,4,4,0,gap0,1.82
282058815,5,5,0,gap0,18.60
2166652635,5,5,0,gap0,8.59
33864,4,4,0,gap0,1.90
65385,4,4,0,gap0,1.62
2151678984,5,5,0,gap0,6.88
972420550,5,5,0,gap0,7.73
598707375,4,4,0,gap0,2.40
2185297920,4,4,0,gap0,2.10
3284375235,4,4,0,gap0,1.90
16318704,4,4,0,gap0,2.68
2863291030,4,4,0,gap0,2.21
1768527525,5,5,0,gap0,5.59
1449503402,4,4,0,gap0,2.51
1180176,5,5,0,gap0,12.30
872410623,5,5,0,gap0,11.81
2790697305,5,5,0,gap0,5.49
51055620,4,4,0,gap0,1.89
2623761555,4,4,0,gap0,1.99
1700161126,4,4,0,gap0,2.19
53520794,4,4,0,gap0,1.90
1516857765,6,6,0,gap0,25.51
3749674975,4,4,0,gap0,1.79
87469980,5,5,0,gap0,5.80
1574786935,4,4,0,gap0,2.11
2472779856,4,4,0,gap0,2.49
2862261930,6,6,0,gap0,22.81
4294967124,4,4,0,gap0,1.80
4030494900,4,4,0,gap0,2.31
894646947,5,5,0,gap0,9.20
3229925448,4,4,0,gap0,2.40
2290583432,4,4,0,gap0,1.71
1620049920,4,4,0,gap0,1.79
581597274,5,5,0,gap0,8.79
2784015585,4,4,0,gap0,2.10
2409574255,5,5,0,gap0,7.20
1437227430,4,4,0,gap0,2.09
1448711525,5,5,0,gap0,7.11
2522546175,4,4,0,gap0,1.88
3141815220,4,4,0,gap0,1.81
2505419349,4,4,0,gap0,2.29
4006408143,4,4,0,gap0,1.79
862336566,5,5,0,gap0,5.50
40,4,4,0,gap0,2.60
2105688385,5,5,0,gap0,9.21
757256738,4,4,0,gap0,2.21
2022174855,5,5,0,gap0,8.32
1600937823,4,4,0,gap0,1.78
14737408,4,4,0,gap0,2.20
3027767055,4,4,0,gap0,1.99
758922285,4,4,0,gap0,2.19
285549066,5,5,0,gap0,5.92
1442813695,4,4,0,gap0,2.00
1517875410,4,4,0,gap0,1.80
1520785830,4,4,0,gap0,1.69
4281597714,4,4,0,gap0,2.52
1314528090,5,5,0,gap0,10.68
655677675,5,5,0,gap0,4.71
2523471585,5,5,0,gap0,5.20
869030565,5,5,0,gap0,5.40
1431481005,5,5,0,gap0,7.60
2067788727,5,5,0,gap0,7.89
2840941993,4,4,0,gap0,2.31
2523306345,5,5,0,gap0,5.48
2422212105,5,5,0,gap0,5.52
2523293334,4,4,0,gap0,1.99
20001282,5,5,0,gap0,6.49
1414638510,4,4,0,gap0,2.38
2275768410,4,4,0,gap0,1.90
918997305,5,5,0,gap0,5.00
3274921301,5,5,0,gap0,5.21
2022174735,4,4,0,gap0,1.90
1727633910,5,5,0,gap0,5.41
168478265,4,4,0,gap0,1.70
2570294844,4,4,0,gap0,1.59
3221159935,5,5,0,gap0,5.90
3203133166,4,4,0,gap0,2.08
1677693951,4,4,0,gap0,2.21
2863307370,4,4,0,gap0,2.39
2774138931,5,5,0,gap0,12.20
4041335265,4,4,0,gap0,1.91
1513904835,5,5,0,gap0,4.80
1006659925,4,4,0,gap0,2.11
2774188860,5,5,0,gap0,4.90
4210702074,4,4,0,gap0,1.71
1879085055,4,4,0,gap0,2.03
1545,4,4,0,gap0,2.48
3200465985,5,5,0,gap0,11.10
339869695,4,4,0,gap0,1.61
1717807779,5,5,0,gap0,9.40
3208675200,4,4,0,gap0,1.82
2109659115,4,4,0,gap0,1.80
671121920,4,4,0,gap0,1.91
3538955535,4,4,0,gap0,1.70
3977380095,4,4,0,gap0,1.91
1019458635,4,4,0,gap0,1.70
1169865285,4,4,0,gap0,1.81
4076666880,4,4,0,gap0,1.80
16843008,4,4,0,gap0,1.69
2957004735,4,4,0,gap0,2.10
612440130,5,5,0,gap0,7.40
2136825215,5,5,0,gap0,5.49
2858856291,4,4,0,gap0,1.99
14741006,4,4,0,gap0,1.92
3608422635,5,5,0,gap0,5.30
1436132713,4,4,0,gap0,1.81
2690582265,5,5,0,gap0,13.32
3690183999,5,5,0,gap0,6.49
1788152844,5,5,0,gap0,5.91
1916888661,5,5,0,gap0,11.82
251727618,4,4,0,gap0,2.41
3425919900,4,4,0,gap0,2.10
3375774150,5,5,0,gap0,4.89
3275528601,5,5,0,gap0,4.79
3609733335,4,4,0,gap0,2.00
316604415,5,5,0,gap0,6.40
1449503130,4,4,0,gap0,2.10
339821585,4,4,0,gap0,1.62
1515803989,4,4,0,gap0,2.02
4294947635,4,4,0,gap0,2.78
97079452,4,4,0,gap0,2.12
3024819435,5,5,0,gap0,7.78
1721341590,5,5,0,gap0,5.01
1057994661,4,4,0,gap0,2.00
2566940928,4,4,0,gap0,2.00
2529377385,5,5,0,gap0,4.79
1323610395,5,5,0,gap0,5.79
2593494426,5,5,0,gap0,4.70
1442799095,4,4,0,gap0,2.21
538116657,4,4,0,gap0,1.90
4093115640,4,4,0,gap0,1.88
4160716799,4,4,0,gap0,1.91
1520788890,5,5,0,gap0,4.70
3028765560,5,5,0,gap0,4.98
4177983993,4,4,0,gap0,2.08
3555706875,5,5,0,gap0,7.72
1431639105,4,4,0,gap0,1.81
16719585,4,4,0,gap0,1.89
4027549560,4,4,0,gap0,1.62
16973823,4,4,0,gap0,2.10
1433875735,6,6,0,gap0,41.49
4294944135,4,4,0,gap0,2.59
1022396175,5,5,0,gap0,5.20
16751205,4,4,0,gap0,2.29
4093329343,4,4,0,gap0,2.18
3203137535,4,4,0,gap0,1.80
2022159435,4,4,0,gap0,1.79
2025108600,4,4,0,gap0,2.22
817926240,4,4,0,gap0,3.40
1448696405,4,4,0,gap0,2.96
1929445120,4,4,0,gap0,2.58
300814560,4,4,0,gap0,2.70
2686935,4,4,0,gap0,2.60
3284375145,4,4,0,gap0,1.98
2326309546,4,4,0,gap0,2.62
2505397653,4,4,0,gap0,2.40
2774899354,5,5,0,gap0,10.51
519106590,4,4,0,gap0,2.30
2272820100,6,6,0,gap0,20.70
675353730,5,5,0,gap0,6.13
3638372130,5,5,0,gap0,5.68
2105705090,4,4,0,gap0,1.98
4027561035,4,4,0,gap0,2.00
2860656810,5,5,0,gap0,13.60
4294574070,4,4,0,gap0,2.20
3473923674,4,4,0,gap0,2.08
3435541305,4,4,0,gap0,1.71
67716249,6,6,0,gap0,42.98
1426090240,4,4,0,gap0,2.58
