tt,opt,tree,gap,verdict,t_sec
101081094,4,4,0,gap0,2.09
3994096620,5,5,0,gap0,11.28
1519802970,4,4,0,gap0,1.71
2667618207,4,4,0,gap0,1.77
1262793915,4,4,0,gap0,1.30
535953135,5,5,0,gap0,6.98
263130991,4,4,0,gap0,2.29
2823902370,5,5,0,gap0,8.01
1774990131,4,4,0,gap0,1.89
3523227135,4,4,0,gap0,2.78
3375772620,4,4,0,gap0,2.19
4030726320,4,4,0,gap0,2.61
2290789034,4,4,0,gap0,2.09
2532769647,6,6,0,gap0,35.69
1765002291,4,4,0,gap0,2.00
679640535,5,5,0,gap0,8.11
2151710655,4,4,0,gap0,2.10
715707735,5,5,0,gap0,15.31
2113598970,5,5,0,gap0,14.70
1056969984,4,4,0,gap0,1.88
1453938005,4,4,0,gap0,2.51
2867769066,4,4,0,gap0,2.49
3486510799,5,5,0,gap0,12.10
500240657,5,5,0,gap0,5.81
2881220607,5,5,0,gap0,6.01
258346902,5,5,0,gap0,7.73
35783170,4,4,0,gap0,1.96
2267903965,4,4,0,gap0,2.11
2526455130,5,5,0,gap0,6.09
2861979030,5,5,0,gap0,5.70
4287889152,4,4,0,gap0,3.11
1664326860,4,4,0,gap0,1.90
710249045,5,5,0,gap0,12.91
2523306345,5,5,0,gap0,5.31
4291231548,5,5,0,gap0,9.51
4294950907,4,4,0,gap0,1.90
2272834635,5,5,0,gap0,5.11
16769023,4,4,0,gap0,1.91
1768528230,5,5,0,gap0,5.18
3622504965,5,5,0,gap0,14.80
2523525360,4,4,0,gap0,1.79
2526636441,4,4,0,gap0,1.91
3429446451,4,4,0,gap0,1.80
2772982455,5,5,0,gap0,8.69
4143542127,5,5,0,gap0,10.91
3805359645,5,5,0,gap0,6.70
171558645,5,5,0,gap0,4.89
2009936860,5,5,0,gap0,11.48
862165449,5,5,0,gap0,5.22
4227790065,4,4,0,gap0,2.52
3379152534,5,5,0,gap0,7.80
258543462,5,5,0,gap0,14.40
3927250410,4,4,0,gap0,1.70
16750230,5,5,0,gap0,6.80
2774188860,5,5,0,gap0,4.81
3739138014,5,5,0,gap0,13.60
1724105574,5,5,0,gap0,6.30
160433760,4,4,0,gap0,2.08
986030940,5,5,0,gap0,5.59
4294967155,4,4,0,gap0,2.20
2272811685,5,5,0,gap0,6.60
3208703760,4,4,0,gap0,2.19
2027082360,4,4,0,gap0,2.00
1429099861,5,5,0,gap0,10.60
973078527,4,4,0,gap0,1.90
2567503872,4,4,0,gap0,1.70
4024434687,4,4,0,gap0,1.79
3537991860,4,4,0,gap0,1.91
1771673241,4,4,0,gap0,1.69
2779093418,5,5,0,gap0,6.89
4088607603,4,4,0,gap0,2.42
4010860320,4,4,0,gap0,2.02
1920109938,5,5,0,gap0,5.32
395211240,6,,-1,inconclusive,47.88
553459714,5,5,0,gap0,7.01
509268570,5,5,0,gap0,6.28
1791007280,4,4,0,gap0,1.71
3938440575,4,4,0,gap0,1.90
1722444457,5,5,0,gap0,9.90
3382496460,4,4,0,gap0,1.91
2028065460,5,5,0,gap0,6.90
680056952,5,5,0,gap0,13.60
2105720385,4,4,0,gap0,2.19
4288086015,4,4,0,gap0,1.79
3167437620,5,5,0,gap0,5.41
2673889455,5,5,0,gap0,4.78
1520786025,4,4,0,gap0,1.71
4294375167,4,4,0,gap0,1.91
2623771500,5,5,0,gap0,4.79
8092416,4,4,0,gap0,2.69
20464,5,5,0,gap0,7.91
4183422550,5,5,0,gap0,11.90
67194880,5,5,0,gap0,6.39
13816320,4,4,0,gap0,2.99
2442236160,5,5,0,gap0,6.90
33427695,4,4,0,gap0,1.90
1064304639,4,4,0,gap0,1.91
4176973695,4,4,0,gap0,1.90
1072917158,4,4,0,gap0,1.60
2506768320,4,4,0,gap0,1.81
260528685,5,5,0,gap0,7.19
3435541299,4,4,0,gap0,2.21
2147220351,5,5,0,gap0,7.22
268992513,6,6,0,gap0,29.10
1728001791,4,4,0,gap0,2.42
4024237773,4,4,0,gap0,2.48
1520789094,5,5,0,gap0,5.02
336865300,4,4,0,gap0,1.70
4287495975,5,5,0,gap0,9.00
38250,4,4,0,gap0,2.00
2423258880,4,4,0,gap0,2.49
4289068905,4,4,0,gap0,2.11
4292345821,4,4,0,gap0,1.81
3023888835,4,4,0,gap0,1.90
10420335,4,4,0,gap0,2.20
2720663680,4,4,0,gap0,2.31
2863158612,4,4,0,gap0,1.71
2360308560,4,4,0,gap0,1.70
3425921430,4,4,0,gap0,2.41
3388668617,4,4,0,gap0,2.09
2779420313,4,4,0,gap0,1.81
3622512660,4,4,0,gap0,1.79
1788477440,4,4,0,gap0,2.61
551487735,5,5,0,gap0,7.69
1764971776,5,5,0,gap0,13.81
1705679445,4,4,0,gap0,1.89
3993042433,5,6,1,gap1,31.42
32375995,5,5,0,gap0,15.08
2011001300,6,6,0,gap0,39.32
16752480,4,4,0,gap0,2.10
1010579772,4,4,0,gap0,1.80
893008437,5,5,0,gap0,5.81
1453981695,4,4,0,gap0,2.00
2790888810,5,5,0,gap0,4.90
3328601292,4,4,0,gap0,2.09
4294915641,4,4,0,gap0,2.59
2269893345,5,5,0,gap0,5.50
2289596295,4,4,0,gap0,1.40
1531599450,5,5,0,gap0,14.30
4098838516,4,4,0,gap0,1.69
3539043,4,4,0,gap0,2.00
4247991293,5,5,0,gap0,7.10
1705612710,5,5,0,gap0,4.79
1824967884,4,4,0,gap0,1.98
554861640,4,4,0,gap0,2.31
3536006460,4,4,0,gap0,1.69
2022159435,4,4,0,gap0,1.71
3740200670,4,4,0,gap0,2.37
2361674952,5,5,0,gap0,9.81
3698570220,5,5,0,gap0,10.98
567901,6,6,0,gap0,39.62
1069559488,5,5,0,gap0,5.79
1149796929,5,5,0,gap0,6.90
3537035730,4,4,0,gap0,2.00
4008422058,4,4,0,gap0,2.20
2183276680,4,4,0,gap0,1.81
3959416048,5,5,0,gap0,7.22
4205802023,5,5,0,gap0,8.10
1789303465,4,4,0,gap0,2.29
1364264017,4,4,0,gap0,2.60
1216657275,4,4,0,gap0,1.98
3616937110,5,5,0,gap0,17.01
3280092200,4,4,0,gap0,1.83
290147089,5,5,0,gap0,5.81
2945429423,4,4,0,gap0,2.68
1620070480,4,4,0,gap0,1.90
2529427455,4,4,0,gap0,1.91
2228205,5,5,0,gap0,10.30
3275547182,5,6,1,gap1,30.21
3944001360,4,4,0,gap0,2.49
4008438763,4,4,0,gap0,2.89
16751359,4,4,0,gap0,2.49
3472747743,4,4,0,gap0,2.00
4027572510,4,4,0,gap0,1.91
16749930,4,4,0,gap0,2.00
2583666681,4,4,0,gap0,1.80
176294440,4,4,0,gap0,1.90
2071723899,4,4,0,gap0,1.90
1722459817,6,6,0,gap0,30.50
4126537158,4,4,0,gap0,1.60
1768577626,5,5,0,gap0,6.70
8519720,4,4,0,gap0,2.01
3715624571,5,5,0,gap0,9.40
3883366375,5,5,0,gap0,12.29
253685985,4,4,0,gap0,1.70
3034702260,4,4,0,gap0,2.10
3793559010,5,5,0,gap0,3.51
1789569642,4,4,0,gap0,1.80
4007468589,4,4,0,gap0,2.50
339498365,5,5,0,gap0,5.88
571609377,4,4,0,gap0,2.21
3167573,5,5,0,gap0,6.60
335604735,4,4,0,gap0,2.01
2952773630,5,5,0,gap0,6.70
2863245929,5,5,0,gap0,18.10
1503219856,5,5,0,gap0,11.40
976614906,5,5,0,gap0,5.10
1179648,4,4,0,gap0,1.80
3308912895,5,5,0,gap0,4.59
80217092,4,4,0,gap0,1.90
2885702400,5,5,0,gap0,6.68
2859969149,5,5,0,gap0,7.61
1437247830,4,4,0,gap0,2.40
679608320,4,4,0,gap0,1.98
4059362548,4,4,0,gap0,2.92
10813609,4,4,0,gap0,2.40
4210028527,5,5,0,gap0,6.61
1768515855,4,4,0,gap0,1.99
4028501790,5,5,0,gap0,5.61
3609755010,4,4,0,gap0,1.82
758001197,5,5,0,gap0,10.31
4143970815,4,4,0,gap0,1.80
65689,5,5,0,gap0,14.32
1431657049,4,4,0,gap0,3.09
2774195949,5,5,0,gap0,5.88
2279419255,5,5,0,gap0,6.41
252645126,4,4,0,gap0,1.90
4294914306,4,4,0,gap0,2.39
1616916576,4,4,0,gap0,2.09
4278648585,4,4,0,gap0,1.79
2621570,4,4,0,gap0,2.10
2526661836,4,4,0,gap0,1.90
4278054879,4,4,0,gap0,2.29
3191947710,4,4,0,gap0,1.60
218566415,4,4,0,gap0,1.98
2896122783,5,5,0,gap0,6.70
2509924965,5,5,0,gap0,5.10
1721328540,4,4,0,gap0,1.79
4042325862,5,5,0,gap0,6.09
1435850149,4,4,0,gap0,1.90
1212303384,5,5,0,gap0,9.21
1721341590,5,5,0,gap0,4.61
1320281115,5,5,0,gap0,5.79
1724694624,5,5,0,gap0,11.40
1440087935,4,4,0,gap0,1.98
1674327756,4,4,0,gap0,2.20
4210688,4,4,0,gap0,2.20
2407473135,5,5,0,gap0,11.49
4143576305,5,5,0,gap0,9.72
1436129878,5,5,0,gap0,8.10
2946237750,5,5,0,gap0,6.10
101076998,5,5,0,gap0,6.21
2526674943,4,4,0,gap0,1.81
4244767485,4,4,0,gap0,1.68
3023850300,5,5,0,gap0,5.19
3027794100,4,4,0,gap0,1.80
16756927,5,5,0,gap0,7.79
2881123671,5,5,0,gap0,6.41
1448498857,4,4,0,gap0,1.52
3271599360,5,5,0,gap0,6.92
4210416615,5,5,0,gap0,7.29
3953792085,4,4,0,gap0,2.30
3282713770,5,5,0,gap0,4.91
2796162048,4,4,0,gap0,2.20
3271617410,6,,-1,inconclusive,43.39
252687480,4,4,0,gap0,2.49
2624361315,5,5,0,gap0,5.61
4227725310,5,5,0,gap0,6.29
4288638831,5,5,0,gap0,7.11
2925352362,5,5,0,gap0,7.71
3720073908,5,5,0,gap0,5.08
1213039758,6,,-1,inconclusive,42.70
1788516970,4,4,0,gap0,1.80
2863049386,4,4,0,gap0,1.71
1435915673,4,4,0,gap0,2.31
105,4,4,0,gap0,2.01
17055760,5,5,0,gap0,10.28
4278217110,4,4,0,gap0,2.39
4114156277,5,5,0,gap0,10.39
4040163328,4,4,0,gap0,1.99
259584045,5,5,0,gap0,9.20
2862262885,4,4,0,gap0,2.48
4278206304,5,5,0,gap0,10.61
335560960,4,4,0,gap0,1.72
2109462459,5,5,0,gap0,9.92
3722191395,4,4,0,gap0,2.30
262152,4,4,0,gap0,1.91
1282162787,6,6,0,gap0,21.51
574891074,5,5,0,gap0,5.10
4294952505,4,4,0,gap0,1.71
3277143210,5,5,0,gap0,5.79
3988206540,5,5,0,gap0,5.91
261492495,4,4,0,gap0,1.90
822136575,4,4,0,gap0,1.90
6,4,4,0,gap0,2.20
2519230760,6,6,0,gap0,31.70
3990765375,5,5,0,gap0,8.09
1360352597,4,4,0,gap0,1.70
4230083460,5,5,0,gap0,9.71
1337978815,5,5,0,gap0,6.28
4032884816,4,4,0,gap0,1.81
1442274815,5,5,0,gap0,11.59
3772776672,4,4,0,gap0,1.81
2318220,5,5,0,gap0,6.59
1442862336,4,4,0,gap0,1.89
2774185307,5,5,0,gap0,8.49
4143579135,4,4,0,gap0,2.81
252656670,4,4,0,gap0,2.09
3425908425,4,4,0,gap0,2.31
1777374960,4,4,0,gap0,2.00
2580322620,5,5,0,gap0,6.60
3149364087,5,5,0,gap0,7.10
1610604415,4,4,0,gap0,1.79
2690593587,5,5,0,gap0,4.70
2130769664,4,4,0,gap0,1.98
3425919900,4,4,0,gap0,2.20
2509608281,4,4,0,gap0,2.09
679611040,4,4,0,gap0,1.91
3632102872,6,6,0,gap0,33.88
3429288554,5,5,0,gap0,9.52
4211346420,5,5,0,gap0,5.80
506323410,4,4,0,gap0,1.72
2166629505,5,5,0,gap0,4.30
3186091965,5,5,0,gap0,4.50
4127616864,5,5,0,gap0,6.09
3230712000,4,4,0,gap0,2.11
1700436645,5,5,0,gap0,5.60
3325652076,5,5,0,gap0,7.09
1077952516,4,4,0,gap0,1.70
986039610,5,5,0,gap0,3.40
1009304450,4,4,0,gap0,1.89
1821573375,4,4,0,gap0,2.10
1498785450,4,4,0,gap0,1.71
260,4,4,0,gap0,1.99
67174400,4,4,0,gap0,1.72
286540865,4,4,0,gap0,1.69
1209142275,4,4,0,gap0,1.69
403865889,5,5,0,gap0,9.30
4294950375,5,5,0,gap0,8.10
3757047549,5,5,0,gap0,6.19
1711682307,4,4,0,gap0,1.91
771740415,4,4,0,gap0,1.90
1091847236,4,4,0,gap0,2.89
3278291817,5,5,0,gap0,6.21
1166677290,4,4,0,gap0,1.72
865520745,4,4,0,gap0,2.21
518123535,4,4,0,gap0,1.89
869056495,4,4,0,gap0,1.81
3990730615,4,4,0,gap0,2.02
4040298270,5,5,0,gap0,5.58
1862271222,5,5,0,gap0,7.20
3757047294,4,4,0,gap0,1.79
2373100890,5,5,0,gap0,8.60
3392536575,5,5,0,gap0,5.81
3385210425,4,4,0,gap0,1.89
3425922147,5,5,0,gap0,6.21
3883844412,5,5,0,gap0,10.48
2859111765,5,5,0,gap0,6.39
1768515942,4,4,0,gap0,1.92
1437244515,5,5,0,gap0,5.22
2862983785,4,4,0,gap0,1.80
4077123849,5,5,0,gap0,5.91
1259297370,4,4,0,gap0,2.60
2868882110,4,4,0,gap0,3.19
50070,4,4,0,gap0,1.71
885113140,5,5,0,gap0,6.30
4246668,4,4,0,gap0,2.49
4294931255,4,4,0,gap0,2.00
4278255366,4,4,0,gap0,1.90
3342726645,5,5,0,gap0,8.10
948123704,5,5,0,gap0,6.00
902443980,5,5,0,gap0,4.60
2796135845,4,4,0,gap0,1.90
859045755,4,4,0,gap0,2.10
3384999936,4,4,0,gap0,2.48
805701168,5,5,0,gap0,6.70
1209141250,5,5,0,gap0,6.30
1502979690,4,4,0,gap0,2.49
5898390,4,4,0,gap0,2.20
718656810,4,4,0,gap0,1.90
1768531350,5,5,0,gap0,8.51
1516857690,4,4,0,gap0,1.71
2269850910,4,4,0,gap0,1.60
3623863295,4,4,0,gap0,1.60
2852170280,4,4,0,gap0,1.88
1207993344,4,4,0,gap0,1.82
2165840001,5,5,0,gap0,3.98
3589758335,5,5,0,gap0,7.50
1821599385,4,4,0,gap0,2.00
1565906261,4,4,0,gap0,1.90
3199205375,4,4,0,gap0,1.72
4294956925,4,4,0,gap0,2.20
3435972204,4,4,0,gap0,2.30
2146958815,5,5,0,gap0,6.39
2131246860,5,5,0,gap0,6.32
167118585,4,4,0,gap0,1.90
969118524,5,5,0,gap0,7.60
3036676095,4,4,0,gap0,1.70
2022221141,5,5,0,gap0,4.70
4294909485,4,4,0,gap0,2.99
1209162330,4,4,0,gap0,2.19
2951434260,4,4,0,gap0,1.91
3805360380,6,,-1,inconclusive,49.58
4187987961,4,4,0,gap0,2.11
1716955802,5,5,0,gap0,4.69
252645165,4,4,0,gap0,2.00
4244504578,5,5,0,gap0,8.51
3722147710,5,5,0,gap0,8.20
8978423,5,5,0,gap0,8.98
212248076,4,4,0,gap0,2.01
2747611740,6,6,0,gap0,28.42
1772792425,4,4,0,gap0,1.71
3698846907,5,5,0,gap0,6.80
2695848047,5,5,0,gap0,6.90
3278438400,4,4,0,gap0,2.10
6619391,4,4,0,gap0,2.30
2189260663,5,5,0,gap0,6.51
4026474495,4,4,0,gap0,1.80
1871708160,4,4,0,gap0,2.30
2344103650,5,5,0,gap0,6.52
4238933244,4,4,0,gap0,1.88
3988245555,4,4,0,gap0,1.89
1188096,5,5,0,gap0,5.41
1437231465,5,5,0,gap0,5.11
1788504682,4,4,0,gap0,1.90
2162910,4,4,0,gap0,2.09
4144497915,5,5,0,gap0,4.60
4116043125,4,4,0,gap0,1.92
2089005135,5,5,0,gap0,6.00
2085585840,5,5,0,gap0,7.11
3488612319,4,4,0,gap0,2.40
2576980473,4,4,0,gap0,1.90
4261282305,4,4,0,gap0,1.80
4259313535,4,4,0,gap0,1.90
2590664085,4,4,0,gap0,2.30
2022174735,4,4,0,gap0,1.81
33345,4,4,0,gap0,2.00
3499155552,5,5,0,gap0,9.30
2796120730,4,4,0,gap0,2.19
2523507285,4,4,0,gap0,1.99
107018655,4,4,0,gap0,2.19
2952445896,5,6,1,gap1,26.50
2216773650,4,4,0,gap0,2.21
2846268010,4,4,0,gap0,2.19
3753836544,5,5,0,gap0,7.09
4187601305,5,5,0,gap0,9.20
2582668815,5,5,0,gap0,4.41
4210748350,4,4,0,gap0,2.68
3281437545,4,4,0,gap0,1.80
3974935532,4,4,0,gap0,2.21
4294945430,4,4,0,gap0,1.80
335561045,4,4,0,gap0,2.58
1721132646,4,4,0,gap0,1.71
555819282,4,4,0,gap0,2.20
3886398885,5,5,0,gap0,6.38
4278238785,4,4,0,gap0,1.81
506284935,4,4,0,gap0,2.01
2623760025,5,5,0,gap0,4.19
2901627660,5,5,0,gap0,5.91
3036630015,4,4,0,gap0,1.71
2523503001,4,4,0,gap0,1.88
4223401983,4,4,0,gap0,1.78
2572838565,5,5,0,gap0,4.31
1223552328,5,5,0,gap0,6.69
338117005,5,5,0,gap0,11.00
3959093950,5,5,0,gap0,19.40
3375773238,4,4,0,gap0,1.59
3142302651,4,4,0,gap0,1.80
2583627408,6,6,0,gap0,43.60
4290098687,5,5,0,gap0,6.11
4291624854,4,4,0,gap0,1.88
1448502634,6,6,0,gap0,24.49
151425120,4,4,0,gap0,1.69
4294967160,4,4,0,gap0,1.51
344074305,5,5,0,gap0,5.70
1212449928,4,4,0,gap0,1.82
1607988695,5,5,0,gap0,4.31
2415921408,4,4,0,gap0,1.91
2627509347,4,4,0,gap0,2.01
4102616308,5,6,1,gap1,19.01
1436113558,4,4,0,gap0,1.51
2781043260,5,5,0,gap0,4.69
2004877311,4,4,0,gap0,2.45
1245165,4,4,0,gap0,2.05
2162705,4,4,0,gap0,1.99
521265390,4,4,0,gap0,2.59
1577081344,5,5,0,gap0,12.79
4042321408,5,5,0,gap0,5.59
10263708,4,4,0,gap0,1.91
3536029635,5,5,0,gap0,6.40
1006632959,4,4,0,gap0,1.90
1872711615,5,5,0,gap0,6.31
12779718,4,4,0,gap0,1.81
3426523497,4,4,0,gap0,1.72
2479067955,5,5,0,gap0,6.10
2807790261,5,6,1,gap1,22.08
2577334287,4,4,0,gap0,2.31
1516938645,4,4,0,gap0,1.91
2779092325,4,4,0,gap0,2.21
4126602997,4,4,0,gap0,2.39
4009672703,6,6,0,gap0,25.61
4289789707,4,4,0,gap0,2.29
1109678757,5,5,0,gap0,13.99
2004737495,4,4,0,gap0,2.00
2148024324,4,4,0,gap0,2.18
4042286745,5,5,0,gap0,5.30
2339678890,5,5,0,gap0,15.49
4294705150,4,4,0,gap0,1.91
257568135,5,5,0,gap0,13.11
706024746,4,4,0,gap0,1.90
17680,4,4,0,gap0,2.50
663588135,5,5,0,gap0,8.60
3021922635,5,5,0,gap0,6.38
2227993395,4,4,0,gap0,1.80
2506424320,4,4,0,gap0,2.31
1514668065,5,5,0,gap0,10.89
1019454885,5,5,0,gap0,4.31
1768517625,5,5,0,gap0,5.50
4278255565,4,4,0,gap0,1.90
2351330265,5,5,0,gap0,9.81
406987905,5,5,0,gap0,6.99
2573639535,4,4,0,gap0,1.90
4292324090,6,,-1,inconclusive,39.29
1432180055,4,4,0,gap0,2.30
3208706820,4,4,0,gap0,1.70
2738502307,5,5,0,gap0,7.89
4097,4,4,0,gap0,1.89
2778113445,4,4,0,gap0,1.79
2778271539,5,5,0,gap0,5.81
1114095,4,4,0,gap0,1.70
4286447550,4,4,0,gap0,2.01
124844175,4,4,0,gap0,2.33
4142989296,4,4,0,gap0,2.43
3612704255,4,4,0,gap0,2.01
300867870,4,4,0,gap0,1.80
16750185,4,4,0,gap0,2.01
287446056,4,4,0,gap0,1.89
3537995844,5,5,0,gap0,9.50
3422592016,5,5,0,gap0,6.59
553705215,4,4,0,gap0,1.71
1717917014,4,4,0,gap0,1.78
4283891622,5,5,0,gap0,5.21
16720365,5,5,0,gap0,16.99
3585,4,4,0,gap0,1.69
1352668200,4,4,0,gap0,1.99
1789564245,4,4,0,gap0,1.69
586158576,5,5,0,gap0,6.89
2214610944,4,4,0,gap0,1.90
1016698419,5,5,0,gap0,6.79
2215387395,4,4,0,gap0,1.90
2856080835,5,5,0,gap0,5.20
2509597333,4,4,0,gap0,1.80
2103402335,4,4,0,gap0,1.70
2326407850,4,4,0,gap0,1.90
2520514560,4,4,0,gap0,1.72
5898444,5,5,0,gap0,4.71
1342869510,5,5,0,gap0,5.61
3084844950,5,5,0,gap0,13.00
3204414975,4,4,0,gap0,1.89
757935570,4,4,0,gap0,1.59
1582408110,5,5,0,gap0,7.09
61408086,4,4,0,gap0,2.00
4026531839,4,4,0,gap0,1.89
3426536553,4,4,0,gap0,2.01
2284353495,4,4,0,gap0,1.88
13186761,5,5,0,gap0,11.09
1717592169,6,6,0,gap0,32.60
20987905,5,5,0,gap0,8.08
2880329565,4,4,0,gap0,2.01
3992772348,4,4,0,gap0,1.91
13224192,4,4,0,gap0,1.90
16388,4,4,0,gap0,1.79
2891144355,5,5,0,gap0,5.51
131085,4,4,0,gap0,1.80
150996495,4,4,0,gap0,1.78
1872338790,5,5,0,gap0,7.23
3442985010,5,5,0,gap0,7.71
570565154,4,4,0,gap0,2.08
1719074799,5,5,0,gap0,7.62
2991450135,6,6,0,gap0,23.48
3959078650,4,4,0,gap0,1.89
3955158970,5,5,0,gap0,10.62
4250394485,4,4,0,gap0,1.89
3435960012,4,4,0,gap0,2.11
3332152518,5,5,0,gap0,6.99
1140869888,4,4,0,gap0,1.91
3204399360,4,4,0,gap0,1.80
157288080,5,5,0,gap0,4.60
2593823333,4,4,0,gap0,1.71
2290384,5,,-1,inconclusive,33.11
3385040022,5,5,0,gap0,5.80
16842240,4,4,0,gap0,2.61
2532337407,5,5,0,gap0,6.90
3721588449,4,4,0,gap0,2.01
1548965205,5,5,0,gap0,8.51
356520005,5,5,0,gap0,12.51
16712951,5,5,0,gap0,11.60
518096760,5,5,0,gap0,7.99
4261501860,5,5,0,gap0,12.99
2573625702,4,4,0,gap0,1.89
2479277715,5,5,0,gap0,5.79
859007385,4,4,0,gap0,2.50
1007623725,4,4,0,gap0,1.91
1403233107,5,5,0,gap0,6.51
101277840,4,4,0,gap0,1.70
2523485525,4,4,0,gap0,1.81
399829035,6,6,0,gap0,41.58
407905440,5,5,0,gap0,9.61
2576575590,5,5,0,gap0,8.29
3954180095,4,4,0,gap0,2.20
3887979390,5,5,0,gap0,7.80
935854080,4,4,0,gap0,2.01
2181070335,4,4,0,gap0,1.88
858809952,4,4,0,gap0,1.81
3220962239,4,4,0,gap0,2.10
4024426479,4,4,0,gap0,2.00
4042285056,4,4,0,gap0,2.58
1767532950,5,5,0,gap0,5.90
4278151014,5,5,0,gap0,18.71
758922360,6,6,0,gap0,40.41
3236557049,6,,-1,inconclusive,55.41
3071,4,4,0,gap0,2.89
1520063833,6,6,0,gap0,34.09
1768319385,5,5,0,gap0,4.91
3191947585,4,4,0,gap0,1.70
34680,4,4,0,gap0,1.90
3782768865,5,5,0,gap0,12.59
4294917943,4,4,0,gap0,2.10
3585781335,6,6,0,gap0,44.40
2151686160,4,4,0,gap0,1.71
1544135670,5,5,0,gap0,8.91
3934240725,5,5,0,gap0,5.51
1493211392,4,4,0,gap0,2.53
1516934758,6,6,0,gap0,26.62
1775015475,4,4,0,gap0,2.01
4223664059,4,4,0,gap0,1.99
1819045062,4,4,0,gap0,1.89
67684548,4,4,0,gap0,2.68
4206804730,4,4,0,gap0,2.21
2523506025,5,5,0,gap0,5.30
1788520105,4,4,0,gap0,2.00
2854791850,4,4,0,gap0,2.12
2146942971,4,4,0,gap0,1.91
16728510,4,4,0,gap0,2.49
1765589910,5,5,0,gap0,5.20
1073741964,5,5,0,gap0,7.50
4193514489,4,4,0,gap0,2.78
1099060650,4,4,0,gap0,2.40
3782784210,5,5,0,gap0,11.80
4288085760,4,4,0,gap0,1.88
1431328065,4,4,0,gap0,2.31
1430339925,4,4,0,gap0,2.90
3212816223,4,4,0,gap0,2.00
3988643547,5,5,0,gap0,7.30
558385185,5,5,0,gap0,6.81
3786723960,4,4,0,gap0,2.38
4018085775,5,5,0,gap0,13.21
3623835135,4,4,0,gap0,1.80
3754716211,6,6,0,gap0,47.89
4222287701,5,5,0,gap0,8.01
2948513455,4,4,0,gap0,2.41
1520820510,5,5,0,gap0,5.61
2790939045,5,5,0,gap0,4.89
545316736,5,5,0,gap0,9.79
3382509567,4,4,0,gap0,2.70
2526451290,4,4,0,gap0,1.79
9857280,5,5,0,gap0,6.79
3954163390,5,5,0,gap0,10.80
1705683557,4,4,0,gap0,1.91
4283805350,5,5,0,gap0,8.30
166922505,5,5,0,gap0,8.61
33693824,5,5,0,gap0,13.62
2025116385,4,4,0,gap0,2.20
3191663555,4,4,0,gap0,2.08
2523490713,6,6,0,gap0,20.90
549503008,5,5,0,gap0,6.99
4281369855,6,6,0,gap0,31.60
139526740,5,5,0,gap0,7.00
167708159,4,4,0,gap0,2.40
4285468575,4,4,0,gap0,2.52
1516854000,5,5,0,gap0,8.19
3954070,5,5,0,gap0,6.90
909508662,4,4,0,gap0,1.79
3329017542,4,4,0,gap0,1.91
395185935,6,,-1,inconclusive,39.41
4193713404,4,4,0,gap0,2.41
1682282634,6,6,0,gap0,23.69
1082192112,4,4,0,gap0,2.63
2181038080,4,4,0,gap0,1.90
256110644,5,6,1,gap1,18.19
4294940262,4,4,0,gap0,2.49
1966125,4,4,0,gap0,2.23
2576979561,4,4,0,gap0,2.08
269488128,4,4,0,gap0,2.08
2852168200,4,4,0,gap0,1.91
3375797100,6,6,0,gap0,22.10
419463219,6,6,0,gap0,32.40
856935500,4,4,0,gap0,2.51
335564800,4,4,0,gap0,2.39
18615,4,4,0,gap0,1.79
2972929740,5,5,0,gap0,5.18
3738925950,5,5,0,gap0,8.00
1010588325,5,5,0,gap0,6.01
2683920373,4,4,0,gap0,2.10
662165640,5,5,0,gap0,5.69
1975171701,4,4,0,gap0,1.92
1811939436,4,4,0,gap0,1.89
3020226559,5,5,0,gap0,6.92
3278268876,5,5,0,gap0,6.39
824386353,5,5,0,gap0,9.51
769514797,4,4,0,gap0,1.80
2846468607,4,4,0,gap0,2.98
2472766620,4,4,0,gap0,1.81
2679046144,4,4,0,gap0,2.48
212267865,4,4,0,gap0,1.49
19215,4,4,0,gap0,2.79
3375576009,4,4,0,gap0,1.89
504357360,4,4,0,gap0,1.90
1219986555,4,4,0,gap0,2.41
2779228071,5,5,0,gap0,10.10
4294906623,4,4,0,gap0,2.16
1007993665,4,4,0,gap0,2.50
1317915852,5,5,0,gap0,7.32
4285202325,4,4,0,gap0,2.41
2745520986,5,6,1,gap1,25.58
1772792490,4,4,0,gap0,2.41
3271584170,4,4,0,gap0,2.08
706019328,4,4,0,gap0,2.32
2523520635,5,6,1,gap1,18.70
2079176670,5,5,0,gap0,5.09
3023892540,4,4,0,gap0,2.39
3203104215,4,4,0,gap0,1.91
117964800,4,4,0,gap0,2.31
3113990585,5,5,0,gap0,7.01
1067437983,5,5,0,gap0,7.51
855676581,4,4,0,gap0,1.70
1260261135,4,4,0,gap0,1.91
3525189330,5,5,0,gap0,5.11
3785694810,4,4,0,gap0,2.38
3275897892,5,5,0,gap0,8.39
261550185,4,4,0,gap0,2.11
4025413359,4,4,0,gap0,2.21
14614767,4,4,0,gap0,2.09
1878395280,5,5,0,gap0,8.29
2527750485,4,4,0,gap0,1.81
2774181270,4,4,0,gap0,1.80
417848100,6,6,0,gap0,51.21
868233990,6,,-1,inconclusive,50.39
1141965825,4,4,0,gap0,1.98
1076167762,6,,-1,inconclusive,40.40
2139140940,4,4,0,gap0,2.30
1013529660,4,4,0,gap0,1.61
2517592335,4,4,0,gap0,2.19
3486500298,5,5,0,gap0,6.00
1714668483,5,5,0,gap0,8.40
