tt,opt,tree,gap,verdict,t_sec
2825364125,6,,-1,inconclusive,56.39
3035631872,5,5,0,gap0,8.10
545268360,4,4,0,gap0,2.20
553705215,4,4,0,gap0,1.88
2576989659,5,5,0,gap0,7.48
4294443003,4,4,0,gap0,2.21
2863311466,4,4,0,gap0,2.29
2075899835,4,4,0,gap0,2.10
9830451,4,4,0,gap0,2.19
4294909968,4,4,0,gap0,2.09
2509597333,4,4,0,gap0,2.02
2189273685,4,4,0,gap0,2.39
3429669948,5,5,0,gap0,6.80
9857385,5,5,0,gap0,5.60
2290579335,5,5,0,gap0,7.47
1091831120,4,4,0,gap0,1.90
708842880,5,5,0,gap0,7.10
3091762052,5,5,0,gap0,6.49
4022329215,4,4,0,gap0,1.80
2078203515,4,4,0,gap0,1.70
3490541575,4,4,0,gap0,2.29
253632015,4,4,0,gap0,1.99
1016513430,5,5,0,gap0,4.60
4127846415,4,4,0,gap0,2.01
4294935295,4,4,0,gap0,1.91
2370850957,5,5,0,gap0,11.30
1013541270,6,6,0,gap0,24.11
1436128681,6,6,0,gap0,32.90
957007370,4,4,0,gap0,2.20
1350698280,5,5,0,gap0,10.71
289689605,5,5,0,gap0,9.59
2801576703,5,5,0,gap0,10.61
458745,4,4,0,gap0,1.90
2472804351,4,4,0,gap0,2.11
2590664085,4,4,0,gap0,2.51
3284374371,4,4,0,gap0,2.58
1772775830,5,5,0,gap0,6.71
3607133440,4,4,0,gap0,1.89
254669010,4,4,0,gap0,2.00
1872717210,5,5,0,gap0,6.40
3435944972,5,5,0,gap0,6.60
1594863116,5,5,0,gap0,13.92
1711325952,5,5,0,gap0,5.12
2576783721,4,4,0,gap0,1.90
4285136730,4,4,0,gap0,1.80
3435973062,4,4,0,gap0,1.99
7302912,4,4,0,gap0,1.90
1012219050,5,5,0,gap0,6.41
1107329280,5,5,0,gap0,6.10
8323247,5,5,0,gap0,16.69
855642912,4,4,0,gap0,2.30
2183676180,4,4,0,gap0,2.10
869022867,5,5,0,gap0,14.89
3281820867,5,5,0,gap0,5.82
1762629135,4,4,0,gap0,2.08
1022358,4,4,0,gap0,2.39
4193650185,4,4,0,gap0,2.10
1343529000,4,4,0,gap0,2.29
3237202171,5,5,0,gap0,10.42
3385642185,4,4,0,gap0,1.81
2857757565,5,5,0,gap0,7.10
4287664383,4,4,0,gap0,2.01
2945187840,4,4,0,gap0,2.00
3201821565,5,5,0,gap0,5.30
2809836891,5,5,0,gap0,7.50
545300480,4,4,0,gap0,2.00
3776893485,4,4,0,gap0,1.91
2028057810,5,5,0,gap0,11.61
3199318971,5,5,0,gap0,7.30
3019945215,5,5,0,gap0,6.80
1717986921,4,4,0,gap0,1.91
3977436705,4,4,0,gap0,1.81
3740078625,5,5,0,gap0,6.40
1348710319,4,4,0,gap0,1.99
2470198332,5,5,0,gap0,5.00
2594792790,4,4,0,gap0,1.69
3401921850,5,5,0,gap0,5.20
303203346,5,5,0,gap0,5.40
1209173025,4,4,0,gap0,1.79
2781047235,5,5,0,gap0,4.99
2320123269,5,5,0,gap0,8.38
1717999209,4,4,0,gap0,1.92
3990791589,5,5,0,gap0,6.81
2509871769,5,5,0,gap0,5.29
3425934435,4,4,0,gap0,1.80
2862197337,4,4,0,gap0,2.49
4294377480,4,4,0,gap0,1.90
1519818330,4,4,0,gap0,1.92
2523476787,4,4,0,gap0,2.31
1145324784,5,5,0,gap0,11.99
2473343430,4,4,0,gap0,1.89
2689622160,4,4,0,gap0,2.82
3128260026,4,4,0,gap0,1.90
826003140,5,5,0,gap0,6.22
4293591060,4,4,0,gap0,1.82
3019898879,4,4,0,gap0,2.10
1671220275,4,4,0,gap0,1.71
1270091760,4,4,0,gap0,1.78
3425921430,4,4,0,gap0,2.31
2269870260,4,4,0,gap0,1.79
335937535,4,4,0,gap0,1.89
2863295146,4,4,0,gap0,1.51
2829779457,5,5,0,gap0,8.62
3435973782,4,4,0,gap0,1.80
3756994335,4,4,0,gap0,2.10
3035627520,4,4,0,gap0,1.99
3883857247,5,5,0,gap0,8.40
2147481463,4,4,0,gap0,1.79
3526222110,4,4,0,gap0,2.21
1022388720,4,4,0,gap0,2.68
3958292155,4,4,0,gap0,1.61
168296448,4,4,0,gap0,1.88
2426425424,4,4,0,gap0,2.11
773918464,5,5,0,gap0,8.50
4279566145,4,4,0,gap0,2.30
2841011610,5,5,0,gap0,4.61
3525474440,4,4,0,gap0,1.81
38565,4,4,0,gap0,1.89
4286382035,5,5,0,gap0,7.70
4286447615,4,4,0,gap0,1.72
259553400,4,4,0,gap0,2.50
2506790505,5,5,0,gap0,5.79
1560072143,6,6,0,gap0,31.42
1772787285,4,4,0,gap0,2.01
2570283459,4,4,0,gap0,2.00
2778356393,5,5,0,gap0,10.21
3489660928,4,4,0,gap0,1.93
1216052040,5,5,0,gap0,9.60
2111298935,4,4,0,gap0,1.80
1467315543,4,4,0,gap0,1.90
4004167338,4,4,0,gap0,2.80
1209139980,5,5,0,gap0,6.68
4200793500,5,5,0,gap0,6.12
2025104730,5,5,0,gap0,8.41
3780793770,6,6,0,gap0,27.09
3183205341,5,5,0,gap0,8.42
100689561,5,5,0,gap0,13.79
3523226880,4,4,0,gap0,2.50
2941624166,5,5,0,gap0,6.59
3505401615,4,4,0,gap0,2.20
3078946560,5,5,0,gap0,10.29
3946915970,5,5,0,gap0,6.40
2623761516,5,5,0,gap0,6.70
1089471503,4,4,0,gap0,1.92
3957833405,5,5,0,gap0,9.67
1765555260,4,4,0,gap0,1.71
4281794403,4,4,0,gap0,2.10
1721340780,5,5,0,gap0,5.01
252642831,4,4,0,gap0,1.90
3275541436,5,5,0,gap0,6.99
1976530399,5,5,0,gap0,8.78
4143253770,4,4,0,gap0,1.92
87175685,5,6,1,gap1,26.50
1426080020,4,4,0,gap0,2.71
2529991116,4,4,0,gap0,2.30
33751296,4,4,0,gap0,1.68
986039749,5,5,0,gap0,6.00
4277140143,4,4,0,gap0,2.21
869034390,4,4,0,gap0,1.70
11203409,5,5,0,gap0,8.28
1771674009,4,4,0,gap0,2.02
1825346355,4,4,0,gap0,1.99
219090703,4,4,0,gap0,1.90
1727043855,5,5,0,gap0,5.61
2499837952,5,5,0,gap0,7.90
3284386665,4,4,0,gap0,1.71
2590349670,4,4,0,gap0,1.89
1768920720,5,5,0,gap0,8.50
4093048566,4,4,0,gap0,2.30
4161794575,5,5,0,gap0,6.38
3335323647,4,4,0,gap0,1.79
10060056,5,5,0,gap0,8.92
1061109610,4,4,0,gap0,1.78
1086281130,4,4,0,gap0,2.00
3128273493,4,4,0,gap0,1.90
176818894,5,5,0,gap0,6.81
263458680,4,4,0,gap0,2.81
3342350535,5,5,0,gap0,4.89
3145169847,4,4,0,gap0,1.81
2813712990,6,6,0,gap0,32.40
1448716710,4,4,0,gap0,2.29
3529113600,4,4,0,gap0,2.00
258936735,4,4,0,gap0,2.51
3230993497,4,4,0,gap0,1.91
3435580524,4,4,0,gap0,2.09
4042306635,4,4,0,gap0,1.81
2576978739,4,4,0,gap0,2.19
591413283,5,5,0,gap0,16.08
3435776460,4,4,0,gap0,1.71
2778309990,5,5,0,gap0,5.40
1082918088,4,4,0,gap0,2.10
3684285849,5,5,0,gap0,7.10
1093173780,5,5,0,gap0,7.52
1968658293,4,4,0,gap0,1.90
4294933485,5,5,0,gap0,6.31
1700174505,4,4,0,gap0,1.81
1705354597,4,4,0,gap0,1.91
151388160,4,4,0,gap0,1.98
48705,4,4,0,gap0,1.81
4133943978,4,4,0,gap0,1.99
1413834614,5,5,0,gap0,6.81
508289460,4,4,0,gap0,1.89
267413865,5,5,0,gap0,6.20
1019456085,5,5,0,gap0,4.69
2590337685,4,4,0,gap0,1.89
639207750,5,6,1,gap1,22.12
3956786175,4,4,0,gap0,1.98
2778109605,4,4,0,gap0,2.52
4026560544,5,5,0,gap0,9.01
406987905,5,5,0,gap0,7.69
547356672,4,4,0,gap0,2.00
2856102553,5,5,0,gap0,22.30
252682095,4,4,0,gap0,2.30
259584135,4,4,0,gap0,1.88
3142319887,4,4,0,gap0,1.82
1348710300,4,4,0,gap0,1.30
820891410,5,5,0,gap0,6.21
3284367405,5,5,0,gap0,10.20
2476760940,5,5,0,gap0,6.01
2775125955,4,4,0,gap0,1.70
4036423785,4,4,0,gap0,1.89
1094795540,4,4,0,gap0,1.89
3473903439,4,4,0,gap0,1.79
3027805530,4,4,0,gap0,1.99
351988485,5,5,0,gap0,4.40
26763780,6,6,0,gap0,24.99
1721330070,4,4,0,gap0,1.49
4290772863,4,4,0,gap0,2.20
3486475674,4,4,0,gap0,2.41
4294571775,5,5,0,gap0,12.70
4980660,4,4,0,gap0,1.88
1259320335,4,4,0,gap0,2.01
859009843,4,4,0,gap0,1.81
4280418051,4,4,0,gap0,1.99
2627508636,4,4,0,gap0,1.90
3619941315,4,4,0,gap0,2.10
1761672960,4,4,0,gap0,1.91
106979334,4,4,0,gap0,2.09
3489652719,4,4,0,gap0,2.80
1436964265,4,4,0,gap0,1.97
268396953,4,4,0,gap0,2.02
2987857687,6,6,0,gap0,43.42
5898345,4,4,0,gap0,1.79
1778358015,4,4,0,gap0,1.89
1771464086,6,6,0,gap0,32.30
3467852780,5,5,0,gap0,6.11
2778094230,5,5,0,gap0,4.71
35651584,4,4,0,gap0,2.30
3098834040,5,5,0,gap0,6.69
3328576170,4,4,0,gap0,2.39
2423222160,4,4,0,gap0,2.22
2025077820,4,4,0,gap0,2.00
4283869695,5,5,0,gap0,6.10
4109496820,4,4,0,gap0,2.13
258566415,4,4,0,gap0,1.93
3971214572,4,4,0,gap0,1.90
1966215,5,5,0,gap0,15.49
2219329668,4,4,0,gap0,1.98
4117,5,5,0,gap0,5.41
4088859720,4,4,0,gap0,1.99
1771489590,5,5,0,gap0,6.32
1666201093,4,4,0,gap0,1.81
1012546725,5,5,0,gap0,5.01
2573637222,4,4,0,gap0,1.91
578346375,5,5,0,gap0,7.11
3435934569,4,4,0,gap0,2.40
3988250235,4,4,0,gap0,1.89
2183664705,5,5,0,gap0,6.72
4036030710,5,5,0,gap0,8.98
1772463465,4,4,0,gap0,1.79
869054280,4,4,0,gap0,2.31
3614801375,6,6,0,gap0,24.20
1016478825,4,4,0,gap0,1.80
718637685,4,4,0,gap0,1.89
2573611836,5,5,0,gap0,5.00
3775910415,4,4,0,gap0,2.39
134480904,4,4,0,gap0,1.70
1431672485,4,4,0,gap0,2.29
1512154386,5,5,0,gap0,5.92
3375576780,4,4,0,gap0,1.88
2146958845,5,5,0,gap0,7.21
3992762355,4,4,0,gap0,1.92
1493172224,4,4,0,gap0,2.30
2778071040,4,4,0,gap0,2.41
2326405290,4,4,0,gap0,2.49
2590310400,4,4,0,gap0,2.10
3995070193,5,5,0,gap0,7.80
3990810350,4,4,0,gap0,1.79
1516892355,4,4,0,gap0,1.71
587238400,4,4,0,gap0,1.99
2523294054,4,4,0,gap0,1.90
202116185,4,4,0,gap0,1.80
5242896,4,4,0,gap0,2.18
1108873746,5,5,0,gap0,7.01
4292870143,4,4,0,gap0,2.00
2317370640,4,4,0,gap0,2.11
679608320,4,4,0,gap0,1.90
2425972320,5,5,0,gap0,9.61
3325675830,4,4,0,gap0,1.62
4228111905,4,4,0,gap0,2.21
919391283,5,5,0,gap0,6.11
869520179,5,5,0,gap0,7.08
3032171595,5,5,0,gap0,4.90
4063178738,4,4,0,gap0,1.89
4123653381,5,5,0,gap0,5.99
2147472725,4,4,0,gap0,1.89
1353671580,4,4,0,gap0,1.71
2523293286,4,4,0,gap0,1.90
4294067279,6,,-1,inconclusive,39.80
6946982,4,4,0,gap0,2.52
1105920255,5,5,0,gap0,8.49
1452714345,5,5,0,gap0,5.50
6908160,4,4,0,gap0,2.01
2219363532,4,4,0,gap0,1.82
3722305005,4,4,0,gap0,2.29
42585,4,4,0,gap0,1.90
2779096746,4,4,0,gap0,2.00
2431672560,4,4,0,gap0,1.90
2622540037,4,4,0,gap0,1.51
1771673241,4,4,0,gap0,1.80
2097154,4,4,0,gap0,1.88
3615631485,5,5,0,gap0,5.63
1921167681,5,5,0,gap0,16.60
4193687910,4,4,0,gap0,2.01
393225,4,4,0,gap0,2.00
101277840,4,4,0,gap0,1.81
188415695,5,5,0,gap0,12.20
2771213010,4,4,0,gap0,1.71
2774882970,4,4,0,gap0,1.91
2075613861,4,4,0,gap0,1.88
3435399372,5,5,0,gap0,11.51
4160437047,4,4,0,gap0,2.10
1664528378,4,4,0,gap0,1.59
3191947585,4,4,0,gap0,1.60
1063963801,5,5,0,gap0,5.60
1198814279,5,5,0,gap0,5.50
4288085865,4,4,0,gap0,2.40
3431515010,4,4,0,gap0,1.98
4278224760,4,4,0,gap0,2.60
1431639125,4,4,0,gap0,2.02
2516625920,4,4,0,gap0,2.10
2339669108,6,6,0,gap0,27.02
4042299120,4,4,0,gap0,2.30
2683527180,5,5,0,gap0,11.50
620760832,5,5,0,gap0,5.90
8388640,4,4,0,gap0,2.10
238936275,5,5,0,gap0,10.90
14486992,4,4,0,gap0,1.99
861588645,5,5,0,gap0,5.01
2517604080,5,5,0,gap0,5.80
1145211009,5,5,0,gap0,8.20
3186065115,5,5,0,gap0,5.82
2031840,4,4,0,gap0,2.09
261527280,6,6,0,gap0,33.91
2572550144,5,5,0,gap0,6.80
3301454130,4,4,0,gap0,1.80
671088680,4,4,0,gap0,1.52
1979703295,4,4,0,gap0,1.90
405049440,5,5,0,gap0,5.12
1879814151,5,5,0,gap0,10.30
1091878635,4,4,0,gap0,2.00
261689103,5,5,0,gap0,8.01
672404520,4,4,0,gap0,2.12
3191947710,4,4,0,gap0,2.00
2146957183,4,4,0,gap0,2.01
2139084279,5,5,0,gap0,9.31
122818394,5,5,0,gap0,5.90
4291001790,5,5,0,gap0,10.79
3358720260,5,5,0,gap0,6.50
2795919782,4,4,0,gap0,1.79
859019577,4,4,0,gap0,2.00
4294918417,4,4,0,gap0,2.41
4036423875,4,4,0,gap0,2.00
859256627,4,4,0,gap0,2.21
8323200,4,4,0,gap0,2.09
1107279615,4,4,0,gap0,1.91
973026303,4,4,0,gap0,1.89
2678060655,5,5,0,gap0,11.10
805504608,5,5,0,gap0,6.39
769728210,5,5,0,gap0,5.60
3755990495,4,4,0,gap0,2.21
353703402,4,4,0,gap0,1.99
167179785,4,4,0,gap0,1.70
4261411839,5,5,0,gap0,9.31
1140869888,4,4,0,gap0,1.90
4244177670,4,4,0,gap0,2.60
721387775,4,4,0,gap0,1.98
2861978985,4,4,0,gap0,2.30
1365073233,5,5,0,gap0,9.61
351005460,4,4,0,gap0,1.79
262082479,4,4,0,gap0,2.39
1142864865,5,5,0,gap0,6.50
4290248520,4,4,0,gap0,1.99
1452959145,5,5,0,gap0,5.30
2723238306,4,4,0,gap0,1.99
1012253610,5,5,0,gap0,4.69
959877987,4,4,0,gap0,2.21
1370363370,4,4,0,gap0,1.89
3281206329,4,4,0,gap0,2.12
2272849935,4,4,0,gap0,1.90
2824120917,4,4,0,gap0,2.19
3429460428,4,4,0,gap0,2.31
4042291410,4,4,0,gap0,2.30
16908802,4,4,0,gap0,2.38
4007507064,5,5,0,gap0,7.72
4294940415,4,4,0,gap0,2.39
2573636460,4,4,0,gap0,1.71
1420318122,4,4,0,gap0,1.79
2472963225,5,5,0,gap0,5.11
859018812,4,4,0,gap0,2.10
313991547,5,5,0,gap0,8.79
4042322162,4,4,0,gap0,2.39
1522752090,5,5,0,gap0,8.10
1504073385,4,4,0,gap0,1.70
3281634243,5,5,0,gap0,5.61
1771451187,4,4,0,gap0,1.91
3776885940,5,5,0,gap0,6.50
67830285,5,5,0,gap0,9.09
3428835148,6,6,0,gap0,30.48
1275037695,4,4,0,gap0,2.31
1526720445,6,,-1,inconclusive,46.99
3954949870,4,4,0,gap0,2.61
3721527311,4,4,0,gap0,1.91
763825935,4,4,0,gap0,2.10
2623747785,5,5,0,gap0,4.78
4294933431,4,4,0,gap0,2.20
2147491840,4,4,0,gap0,2.02
1504074073,4,4,0,gap0,2.09
4010819775,5,5,0,gap0,6.59
1019461185,4,4,0,gap0,1.92
1010611440,4,4,0,gap0,2.50
3988254189,4,4,0,gap0,2.49
2273806200,4,4,0,gap0,1.81
524966415,5,5,0,gap0,16.60
3231006570,4,4,0,gap0,1.21
3203120110,4,4,0,gap0,1.79
3805394811,5,5,0,gap0,11.61
1516853910,4,4,0,gap0,3.01
1728014847,4,4,0,gap0,2.18
2516608752,5,5,0,gap0,5.46
3292512315,5,5,0,gap0,17.10
757935570,4,4,0,gap0,1.60
3883850685,5,5,0,gap0,5.60
134479872,4,4,0,gap0,1.99
4116039270,4,4,0,gap0,1.81
1738036395,5,5,0,gap0,4.58
3385210425,4,4,0,gap0,1.80
2176679613,6,6,0,gap0,35.99
2128337790,5,5,0,gap0,7.89
3125102010,4,4,0,gap0,1.89
2863048362,4,4,0,gap0,2.10
869028700,5,5,0,gap0,10.91
4278779904,4,4,0,gap0,2.40
252664350,4,4,0,gap0,1.81
4286054391,4,4,0,gap0,1.91
2594608810,5,5,0,gap0,15.43
304171140,4,4,0,gap0,1.72
1762629360,4,4,0,gap0,2.19
551489775,4,4,0,gap0,1.89
323767315,4,4,0,gap0,1.90
1717922154,5,5,0,gap0,5.61
1016710041,5,5,0,gap0,6.02
1778319615,4,4,0,gap0,1.90
505286942,4,4,0,gap0,1.89
823348420,5,5,0,gap0,8.78
1785358997,4,4,0,gap0,1.70
1879048191,4,4,0,gap0,1.81
2284353320,5,5,0,gap0,4.78
3425947185,4,4,0,gap0,2.31
2735382537,6,6,0,gap0,33.69
1090552515,4,4,0,gap0,2.30
1019454885,5,5,0,gap0,4.40
9867408,6,6,0,gap0,32.60
596377600,4,4,0,gap0,2.10
1718183577,4,4,0,gap0,1.71
2267892510,4,4,0,gap0,1.70
1520851542,6,6,0,gap0,28.80
859308027,4,4,0,gap0,2.11
969305235,5,5,0,gap0,5.19
3576310485,4,4,0,gap0,1.70
4137879900,5,5,0,gap0,6.30
906348805,4,4,0,gap0,1.79
2580310332,4,4,0,gap0,1.89
3029752410,5,5,0,gap0,6.42
89130592,4,4,0,gap0,2.60
2080366335,4,4,0,gap0,2.10
554836257,4,4,0,gap0,2.30
2683727865,5,5,0,gap0,5.69
3459985860,4,4,0,gap0,1.99
1427390805,5,5,0,gap0,8.41
4291604380,4,4,0,gap0,2.50
3277177770,5,5,0,gap0,8.80
3489427446,4,4,0,gap0,1.90
67830030,4,4,0,gap0,2.02
34408455,4,4,0,gap0,2.29
3684269670,5,5,0,gap0,8.80
3220959230,4,4,0,gap0,2.20
1009593660,4,4,0,gap0,2.61
1349295264,5,5,0,gap0,15.01
1210169310,5,5,0,gap0,8.01
1772798720,4,4,0,gap0,1.69
1074855935,4,4,0,gap0,1.90
35652400,4,4,0,gap0,1.91
411119619,5,5,0,gap0,7.59
572661762,4,4,0,gap0,2.01
912509340,4,4,0,gap0,2.20
909953475,4,4,0,gap0,2.08
3887955675,5,5,0,gap0,6.51
16713975,4,4,0,gap0,1.90
1010646332,5,5,0,gap0,13.79
4293958038,4,4,0,gap0,1.79
2785807526,4,4,0,gap0,1.89
1771442160,4,4,0,gap0,2.00
2533294335,4,4,0,gap0,1.91
3145461485,5,5,0,gap0,6.30
83901120,5,5,0,gap0,8.89
2572838565,5,5,0,gap0,4.50
4176480015,4,4,0,gap0,2.02
4093050105,4,4,0,gap0,1.91
2579743641,5,5,0,gap0,7.40
3509464785,5,5,0,gap0,3.39
1209157704,4,4,0,gap0,1.72
1515886245,4,4,0,gap0,1.82
2523489894,4,4,0,gap0,1.79
3385445577,4,4,0,gap0,1.89
6239084,4,4,0,gap0,2.21
67633410,4,4,0,gap0,2.20
1216614945,4,4,0,gap0,2.28
2951477950,4,4,0,gap0,1.81
3175251585,5,5,0,gap0,9.99
2473370460,5,5,0,gap0,8.99
1771502070,5,5,0,gap0,5.49
2193538690,5,5,0,gap0,11.41
185533440,4,4,0,gap0,2.10
1763581545,6,6,0,gap0,27.21
151193865,4,4,0,gap0,2.30
3740082450,4,4,0,gap0,2.01
33320,4,4,0,gap0,1.79
11842560,4,4,0,gap0,2.01
1611007584,4,4,0,gap0,2.49
2265911055,4,4,0,gap0,2.21
304165683,4,4,0,gap0,1.92
2863595519,4,4,0,gap0,2.11
4294276989,4,4,0,gap0,3.07
1600068362,5,5,0,gap0,8.48
1761673110,5,5,0,gap0,6.60
1705679445,4,4,0,gap0,1.89
2272819080,4,4,0,gap0,1.80
262521705,4,4,0,gap0,1.89
872358399,4,4,0,gap0,2.78
1611055116,4,4,0,gap0,1.79
1431961596,5,5,0,gap0,8.91
4022009855,4,4,0,gap0,1.80
935918340,4,4,0,gap0,1.91
862532403,4,4,0,gap0,2.19
2974726980,5,5,0,gap0,5.59
7313766,5,5,0,gap0,14.01
3288860868,4,4,0,gap0,2.10
4227776495,4,4,0,gap0,1.88
218566415,4,4,0,gap0,1.90
2526451290,4,4,0,gap0,1.61
4288413795,4,4,0,gap0,2.22
553648128,4,4,0,gap0,1.80
2952785855,4,4,0,gap0,2.19
1270135620,4,4,0,gap0,1.81
838861056,4,4,0,gap0,2.29
2111272925,4,4,0,gap0,2.00
2078169690,4,4,0,gap0,2.30
4184240127,6,6,0,gap0,26.00
4093420460,5,5,0,gap0,5.38
2779062765,5,5,0,gap0,10.01
2630247225,5,5,0,gap0,5.99
3807587903,5,5,0,gap0,5.39
1764595410,5,5,0,gap0,4.79
2075624520,4,4,0,gap0,2.20
4176539888,4,4,0,gap0,2.20
1670615907,4,4,0,gap0,2.00
960087609,4,4,0,gap0,1.79
4024434430,5,5,0,gap0,8.51
5185,4,4,0,gap0,1.88
763865770,5,5,0,gap0,8.59
2854758570,4,4,0,gap0,2.00
77767172,5,5,0,gap0,6.21
261550185,4,4,0,gap0,1.99
3480174495,4,4,0,gap0,2.69
3959676720,5,5,0,gap0,14.91
3190352770,6,6,0,gap0,31.50
2775210645,5,5,0,gap0,5.50
3282374415,5,5,0,gap0,6.90
1950845880,5,5,0,gap0,5.68
9498720,4,4,0,gap0,1.99
8519805,4,4,0,gap0,1.99
2774162025,5,5,0,gap0,4.10
4156554175,5,5,0,gap0,10.21
268480512,5,5,0,gap0,5.49
2523467535,4,4,0,gap0,2.01
966341427,4,4,0,gap0,1.98
3191946435,4,4,0,gap0,1.79
1431655766,4,4,0,gap0,1.91
4219437051,5,5,0,gap0,7.39
1210130721,5,5,0,gap0,10.09
3145157511,4,4,0,gap0,2.01
868447878,6,6,0,gap0,38.19
4038328388,4,4,0,gap0,2.00
1668048486,5,5,0,gap0,6.20
2356391760,4,4,0,gap0,2.11
3460033715,4,4,0,gap0,1.90
909719193,5,5,0,gap0,9.10
1343493200,4,4,0,gap0,2.59
2522218495,4,4,0,gap0,2.10
1435915669,5,5,0,gap0,11.81
3743472930,4,4,0,gap0,2.28
4033417065,5,5,0,gap0,5.60
16318463,4,4,0,gap0,1.89
1515535411,5,5,0,gap0,5.42
4294967293,4,4,0,gap0,1.92
16771905,5,5,0,gap0,8.42
673372125,4,4,0,gap0,2.18
4211066563,5,5,0,gap0,7.60
3442619085,4,4,0,gap0,1.89
3619613565,5,5,0,gap0,6.91
2533359525,5,5,0,gap0,7.92
267425340,5,5,0,gap0,6.20
4278216960,4,4,0,gap0,2.21
2594788965,5,5,0,gap0,4.69
1687250845,5,5,0,gap0,12.31
865481523,4,4,0,gap0,1.89
1670619987,5,5,0,gap0,5.81
1721353929,4,4,0,gap0,2.60
3773894657,5,5,0,gap0,8.48
1771461210,4,4,0,gap0,1.71
1427417835,4,4,0,gap0,2.18
287196235,4,4,0,gap0,1.90
3537968685,5,5,0,gap0,6.79
1788189285,4,4,0,gap0,2.00
4218339302,6,,-1,inconclusive,46.50
421986303,5,5,0,gap0,8.31
3023846580,4,4,0,gap0,2.00
865679763,4,4,0,gap0,1.80
4204765178,5,5,0,gap0,12.19
2841025125,4,4,0,gap0,1.70
11140950,4,4,0,gap0,2.31
4294940160,4,4,0,gap0,2.40
1762590720,4,4,0,gap0,2.01
4039373025,4,4,0,gap0,2.40
2272823175,4,4,0,gap0,1.79
2425421568,5,5,0,gap0,6.61
533782575,5,5,0,gap0,7.50
769735875,5,5,0,gap0,8.68
4261347069,4,4,0,gap0,1.90
4294963198,4,4,0,gap0,2.00
4238998614,4,4,0,gap0,1.71
3656050389,5,5,0,gap0,6.69
867399479,5,5,0,gap0,11.90
151427430,4,4,0,gap0,1.71
2105702280,4,4,0,gap0,1.82
4062323442,4,4,0,gap0,2.11
3536052675,4,4,0,gap0,2.22
4278058494,4,4,0,gap0,1.80
269557794,4,4,0,gap0,1.80
267394785,4,4,0,gap0,1.69
855625215,4,4,0,gap0,1.91
106954752,4,4,0,gap0,2.11
3286306725,4,4,0,gap0,1.80
2473341900,4,4,0,gap0,1.80
2332080896,5,5,0,gap0,6.50
2674915065,5,5,0,gap0,6.01
808452897,4,4,0,gap0,1.81
3538995,4,4,0,gap0,2.48
3427283730,4,4,0,gap0,1.61
2479437420,6,6,0,gap0,33.89
869034345,5,5,0,gap0,5.60
2523486810,4,4,0,gap0,1.98
45280,4,4,0,gap0,1.81
2139160320,4,4,0,gap0,1.79
3609783825,5,5,0,gap0,13.70
3405329670,5,5,0,gap0,7.40
2846530218,4,4,0,gap0,2.29
1436116329,5,5,0,gap0,6.41
72482815,4,4,0,gap0,2.00
2181703840,4,4,0,gap0,1.99
1452955222,5,5,0,gap0,4.72
1513924035,5,5,0,gap0,4.62
4286775060,5,5,0,gap0,15.60
3337995974,4,4,0,gap0,1.80
930334860,4,4,0,gap0,2.81
2590665370,4,4,0,gap0,3.13
1208754480,5,5,0,gap0,7.16
117377535,4,4,0,gap0,1.90
1107329475,5,5,0,gap0,8.18
3271573890,4,4,0,gap0,1.80
1811990784,5,5,0,gap0,19.58
1767216810,4,4,0,gap0,1.70
2425948569,4,4,0,gap0,2.19
3485492838,6,6,0,gap0,30.60
2684354463,4,4,0,gap0,2.01
4291008255,5,5,0,gap0,13.69
3140728639,4,4,0,gap0,2.78
718656810,4,4,0,gap0,1.92
3402286538,5,5,0,gap0,7.62
3308964405,5,5,0,gap0,7.60
1503225173,5,5,0,gap0,7.60
3212017587,4,4,0,gap0,2.11
262487250,6,6,0,gap0,35.40
2597283120,4,4,0,gap0,1.90
1818478134,5,5,0,gap0,4.70
1610612832,4,4,0,gap0,1.90
201772134,4,4,0,gap0,1.91
858992915,4,4,0,gap0,1.91
3242115135,5,5,0,gap0,5.69
6986240,5,5,0,gap0,9.60
2510723498,5,5,0,gap0,6.60
4294942575,4,4,0,gap0,1.70
1337966415,4,4,0,gap0,2.00
3149656079,5,5,0,gap0,6.71
1521140684,6,6,0,gap0,27.88
4294950903,5,5,0,gap0,6.71
289489940,4,4,0,gap0,2.30
1620091040,4,4,0,gap0,1.90
2079186615,5,5,0,gap0,5.38
2952460703,5,5,0,gap0,12.52
2506791270,4,4,0,gap0,1.70
3362915,4,4,0,gap0,1.90
4289347434,4,4,0,gap0,1.70
2138830775,5,5,0,gap0,5.12
1502975321,4,4,0,gap0,3.13
4194301695,4,4,0,gap0,2.91
1548964700,5,5,0,gap0,7.81
3529121370,5,5,0,gap0,5.32
4042323705,4,4,0,gap0,2.58
1522771260,5,5,0,gap0,5.19
3623845375,4,4,0,gap0,1.90
2130706495,5,5,0,gap0,9.00
3208082427,5,5,0,gap0,5.71
3509510685,5,5,0,gap0,5.60
1055077358,5,5,0,gap0,9.71
1150060608,5,5,0,gap0,7.10
1684498276,5,5,0,gap0,13.69
3074948879,5,5,0,gap0,14.81
675025920,4,4,0,gap0,1.88
2779420313,4,4,0,gap0,1.99
3208641523,4,4,0,gap0,2.10
42390,4,4,0,gap0,2.38
2523479100,4,4,0,gap0,1.80
762892935,5,5,0,gap0,4.90
